date,county,fips,place,confirmed_cases,note,x,y,log_cases,category,ordinal_cat
2020-10-25,Los Angeles,37.0,North Hills,2130,,-118.478218,34.238739,7.6638772587034705,3,3
2020-10-24,Kings,31.0,Hanford,2136,,-119.64573,36.32742800000001,7.666690200080086,3,3
2020-10-25,Tulare,107.0,Visalia: 93291,2144,,-119.394714,36.369601,7.670428522190693,3,3
2020-10-25,San Diego,73.0,Oceanside,2158,,-117.309647,33.228541,7.67693714581808,3,3
2020-10-09,Stanislaus,99.0,Ceres,2160,,-120.957222,37.60138900000001,7.67786350067821,3,3
2020-10-23,San Mateo,81.0,Redwood City,2163,,-122.2364,37.4852,7.679251425953058,3,3
2020-10-25,Los Angeles,37.0,Castaic,2166,,-118.628355,34.610162,7.680637427560936,3,3
2020-10-23,Imperial,25.0,92227,2167,,-115.331169,33.000108000000004,7.681099001536359,3,3
2020-10-25,Long Beach,,90813: Long Beach,2208,,-118.187759,33.783221999999995,7.699842407396986,3,3
2020-10-25,Los Angeles,37.0,South Park,2210,,-118.274297,33.999717,7.700747794511798,3,3
2020-10-25,Los Angeles,37.0,Bell Gardens,2216,,-118.155014,33.966323,7.703459047867175,3,3
2020-10-25,Madera,39.0,Reporting Area C,2222,,-120.060833,36.961389,7.706162970199576,3,3
2020-10-25,Kern,29.0,93215: Delano,2258,,-119.304631,35.754264,7.722234744709607,3,3
2020-10-25,Los Angeles,37.0,Canoga Park,2264,,-118.600829,34.208098,7.724888439323074,3,3
2020-10-25,Kern,29.0,93304: Bakersfield,2286,,-119.0285,35.3441,7.734558844354756,3,3
2020-10-25,Kern,29.0,93309: Bakersfield,2299,,-119.0576,35.3516,7.740229524763182,3,3
2020-10-25,Los Angeles,37.0,Central,2321,,-118.258141,34.016399,7.749753406274437,3,3
2020-10-09,Stanislaus,99.0,Turlock,2322,,-120.848889,37.505833,7.7501841622578365,3,3
2020-10-25,San Diego,73.0,El Cajon,2363,,-116.965206,32.80148,7.767687277186908,3,3
2020-10-23,Solano,95.0,Fairfield,2364,,-122.054167,38.257778,7.768110378525988,3,3
2020-10-23,Solano,95.0,Vallejo,2374,,-122.235833,38.113056,7.772331575169614,3,3
2020-10-25,San Bernardino,71.0,Hesperia,2389,,-117.300878,34.426389,7.77863014732581,3,3
2020-10-23,Ventura,111.0,93033 – Oxnard,2396,,-119.14727,34.172457,7.78155595923534,3,3
2020-10-25,San Bernardino,71.0,Colton,2416,,-117.313655,34.073902000000004,7.789868559054706,3,3
2020-10-25,Contra Costa,13.0,Antioch,2467,,-121.805833,38.005,7.810758116529357,3,3
2020-10-25,Contra Costa,13.0,Concord,2494,,-122.031111,37.978056,7.821643126239982,3,3
2020-10-25,Kern,29.0,93313: Bakersfield,2497,,-119.0227,35.1091,7.822845290279774,3,3
2020-10-23,Sacramento,67.0,Elk Grove,2506,,-121.381944,38.438333,7.826443135456014,3,3
2020-10-23,Riverside,65.0,Perris,2514,,-117.2912,33.791973,7.829630389150193,3,3
2020-10-25,Los Angeles,37.0,Florence-Firestone,2521,,-118.267376,33.974897,7.83241092718792,3,3
2020-10-25,Los Angeles,37.0,Westlake,2528,,-118.272224,34.057208,7.8351837552667485,3,3
2020-10-25,Los Angeles,37.0,Whittier,2552,,-118.018806,33.967844,7.844632644464681,3,3
2020-10-25,Los Angeles,37.0,West Vernon,2557,,-118.300192,34.000114,7.846589975291186,3,3
2020-10-25,Los Angeles,37.0,Montebello,2560,,-118.110797,34.015436,7.847762537473608,3,3
2020-10-25,Orange,59.0,Huntington Beach,2569,,-118.000278,33.692778000000004,7.851271997109883,3,3
2020-10-25,Los Angeles,37.0,Reseda,2586,,-118.538571,34.198926,7.857867559331803,3,3
2020-10-25,San Diego,73.0,Escondido,2593,,-117.078906,33.125218,7.860570785538664,3,3
2020-10-25,Los Angeles,37.0,Wholesale District,2606,,-118.233106,34.041546999999994,7.8655717576847906,3,3
2020-10-25,Los Angeles,37.0,Bellflower,2639,,-118.127136,33.888021,7.878155336503324,3,3
2020-10-25,Los Angeles,37.0,Paramount,2648,,-118.165144,33.89765,7.881559917056899,3,3
2020-10-25,Orange,59.0,Orange,2721,,-117.887465,33.807614,7.908754738783246,3,3
2020-10-25,Los Angeles,37.0,Pico Rivera,2734,,-118.088735,33.990124,7.913521017283895,3,3
2020-10-25,Los Angeles,37.0,Pasadena,2757,,-118.138912,34.159752000000005,7.921898411023797,3,3
2020-10-25,Orange,59.0,Fullerton,2799,,-117.925205,33.871972,7.937017489515454,3,3
2020-10-25,Tulare,107.0,Tulare: 93274,2825,,-119.344294,36.206855,7.946263643580541,3,3
2020-10-23,Riverside,65.0,Coachella,2874,,-116.182425,33.686059,7.96346006663897,3,3
2020-10-25,Tulare,107.0,Porterville: 93257,2913,,-119.007909,36.064283,7.976938756959434,3,3
2020-10-25,Long Beach,,90805: Long Beach,3173,,-118.177401,33.866266,8.062432791583195,4,4
2020-10-25,Los Angeles,37.0,Inglewood,3178,,-118.344474,33.956529,8.064007347096661,4,4
2020-10-25,Los Angeles,37.0,Huntington Park,3180,,-118.216706,33.979987,8.064636475774222,4,4
2020-10-25,Orange,59.0,Garden Grove,3214,,-117.940639,33.77322,8.075271546297458,4,4
2020-10-25,Los Angeles,37.0,West Covina,3243,,-117.91128799999998,34.055423,8.084254106307318,4,4
2020-10-25,Kern,29.0,93306: Bakersfield,3261,,-118.7898,35.4516,8.089789175789319,4,4
2020-10-25,Los Angeles,37.0,Vernon Central,3283,,-118.251565,34.000396,8.096512917501594,4,4
2020-10-25,San Bernardino,71.0,Rancho Cucamonga,3334,,-117.593108,34.106399,8.111928063310739,4,4
2020-10-25,Los Angeles,37.0,Baldwin Park,3344,,-117.972142,34.082840999999995,8.114922974204593,4,4
2020-10-23,Imperial,25.0,92243,3366,,-115.57746000000002,32.783359000000004,8.121480374750751,4,4
2020-10-23,Riverside,65.0,Corona,3419,,-117.648816,33.859320000000004,8.137103389639302,4,4
2020-10-23,Placer,61.0,South Placer,3431,,-121.302209,38.881984,8.14060704285845,4,4
2020-10-25,Los Angeles,37.0,Panorama City,3431,,-118.444601,34.224297,8.14060704285845,4,4
2020-10-23,Merced,47.0,Merced,3453,,-120.483333,37.3,8.146998697389993,4,4
2020-10-25,Alameda,1.0,Hayward,3454,,-122.080796,37.66882,8.147288258706624,4,4
2020-10-25,Monterey,53.0,South County,3509,,-120.905278,36.020556,8.163086375583216,4,4
2020-10-25,Contra Costa,13.0,Richmond,3539,,-122.347778,37.935833,8.171599480345463,4,4
2020-10-25,Los Angeles,37.0,Van Nuys,3569,,-118.462798,34.201032,8.18004072349016,4,4
2020-10-25,Los Angeles,37.0,Lynwood,3609,,-118.201664,33.923953999999995,8.19118600464279,4,4
2020-10-23,Riverside,65.0,Jurupa Valley,3654,,-117.529214,33.992044,8.203577736937952,4,4
2020-10-25,Los Angeles,37.0,Norwalk,3706,,-118.082884,33.90687,8.217708406845306,4,4
2020-10-25,Los Angeles,37.0,Unincorporated - Florence-Firestone,3797,,-118.244629,33.968138,8.241966560231802,4,4
2020-10-25,Los Angeles,37.0,Sylmar,3817,,-118.447155,34.313096,8.247220052745229,4,4
2020-10-23,Imperial,25.0,92231,3886,,-115.57995,32.682647,8.265135629937385,4,4
2020-10-25,San Bernardino,71.0,Chino,3924,,-117.688944,34.012235,8.274866820685254,4,4
2020-10-23,Riverside,65.0,Indio,3959,,-116.215422,33.718907,8.28374674710613,4,4
2020-10-25,Los Angeles,37.0,Pacoima,4008,,-118.416768,34.265724,8.2960476427647,4,4
2020-10-25,San Bernardino,71.0,Victorville,4030,,-117.292764,34.536218,8.301521654940728,4,4
2020-10-23,Santa Barbara,83.0,Santa Maria,4120,,-120.435719,34.953034,8.323608442343572,4,4
2020-10-25,Los Angeles,37.0,Lancaster,4188,,-118.175352,34.693444,8.339978571990427,4,4
2020-10-25,Los Angeles,37.0,Santa Clarita,4193,,-118.496479,34.41748,8.341171747170762,4,4
2020-10-25,San Bernardino,71.0,Rialto,4207,,-117.370324,34.1064,8.344505083590521,4,4
2020-10-23,Sonoma,97.0,Santa Rosa,4372,,-122.704722,38.448611,8.382975849296429,4,4
2020-10-25,Los Angeles,37.0,Compton,4430,,-118.22753,33.892938,8.39615486303918,4,4
2020-10-25,Los Angeles,37.0,Glendale,4462,,-118.246803,34.181933,8.403352374992478,4,4
2020-10-25,Los Angeles,37.0,North Hollywood,4571,,-118.390769,34.190006,8.427487278331744,4,4
2020-10-25,Los Angeles,37.0,Downey,4574,,-118.131148,33.937862,8.428143374582726,4,4
2020-10-25,Kern,29.0,93307: Bakersfield,4635,,-118.9762,35.2421,8.441391477999955,4,4
2020-10-25,Los Angeles,37.0,Boyle Heights,4671,,-118.20533,34.03815,8.449128460502108,4,4
2020-09-11,Monterey,53.0,Salinas,4837,,-121.655556,36.677778,8.484049972822984,4,4
2020-10-25,Los Angeles,37.0,El Monte,4842,,-118.029074,34.073948,8.485083137498004,4,4
2020-10-25,Los Angeles,37.0,South Gate,4907,,-118.192526,33.944713,8.498418036089904,4,4
2020-10-25,Los Angeles,37.0,Palmdale,5023,,-118.105685,34.594429,8.521782643750045,4,4
2020-10-25,San Bernardino,71.0,Ontario,5859,,-117.650888,34.063344,8.675734219544788,4,4
2020-10-25,Monterey,53.0,Salinas Area,5883,,-121.655556,36.677778,8.679822114864455,4,4
2020-10-25,Los Angeles,37.0,Pomona,6137,,-117.762596,34.058481,8.722091302389098,4,4
2020-10-09,Stanislaus,99.0,Modesto,6461,,-120.994444,37.661389,8.773539383558166,4,4
2020-10-23,Riverside,65.0,Moreno Valley,6758,,-117.262466,33.921775,8.818482267274236,4,4
2020-10-25,San Diego,73.0,Chula Vista,6970,,-117.005993,32.632325,8.84937050375457,4,4
2020-10-25,Los Angeles,37.0,East Los Angeles,7000,,-118.169189,34.032673,8.85366542803745,4,4
2020-10-25,San Bernardino,71.0,Fontana,8331,,-117.435048,34.092234000000005,9.027738775974909,4,4
2020-10-25,Alameda,1.0,Oakland,9021,,-122.270833,37.804444,9.107310471656639,4,4
2020-10-23,Riverside,65.0,Riverside,9388,,-117.469568,33.945996,9.147187556970914,4,4
2020-10-25,San Bernardino,71.0,San Bernardino,9812,,-117.289765,34.108345,9.19136140537838,4,4
2020-10-25,Orange,59.0,Anaheim,10017,,-117.889722,33.836110999999995,9.212038928611765,4,4
2020-10-23,San Joaquin,77.0,Stockton,10022,,-121.300833,37.975556,9.21253795551967,4,4
2020-10-25,Orange,59.0,Santa Ana,11308,,-117.88138899999998,33.740833,9.33326571881348,4,4
2020-10-25,Los Angeles,37.0,Long Beach,13013,,-118.161014,33.805559,9.473704136776757,4,4
2020-10-23,Sacramento,67.0,Sacramento,14476,,-121.494444,38.581667,9.580247384683632,4,4
2020-10-25,Santa Clara,85.0,San Jose,15817,,-121.9,37.333333,9.668840589963489,4,4
2020-10-23,Fresno,19.0,Fresno,17052,,-119.766667,36.75,9.744022777885101,4,4
2020-10-25,San Diego,73.0,San Diego,23644,,-117.148962,32.69247,10.07086466194426,4,4
